num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant
ID_512977;4;1;680;R2;F1;M3
ID_513004;3;2;74.245;R2;F2;M2
ID_513115;1;11;141.31545455;R3;F3;M3
ID_513118;1;1;163.49;R3;F1;M3
ID_513126;5;6;97.12;R2;F3;M2
ID_513176;1;2;119.795;R3;F2;M3
ID_513217;1;1;209.49;R3;F1;M3
ID_513233;2;1;70.49;R3;F1;M2
ID_513243;9;2;373.8;R1;F2;M3
ID_513744;1;1;17.49;R3;F1;M1
ID_513852;2;2;99.99;R3;F2;M2
ID_514057;2;3;100.49333333;R3;F2;M3
ID_514102;2;2;33.245;R3;F2;M1
ID_514309;4;1;42.89;R2;F1;M1
ID_514596;1;2;237.5;R3;F2;M3
ID_514848;12;4;115.85;R1;F3;M3
ID_514873;4;4;34.99;R2;F3;M1
ID_514984;9;1;401;R1;F1;M3
ID_515141;1;1;255;R3;F1;M3
ID_515172;1;4;49.54;R3;F3;M1
ID_515488;2;12;54.734166667;R3;F3;M2
ID_515529;5;1;49.49;R2;F1;M1
ID_515642;11;1;47.95;R1;F1;M1
ID_515820;1;4;82.165;R3;F3;M2
ID_515992;2;3;37.843333333;R3;F2;M1
ID_51601;12;1;117.99;R1;F1;M3
ID_516127;1;2;58.745;R3;F2;M2
ID_516260;3;3;129.38;R2;F2;M3
ID_516295;6;1;65.99;R2;F1;M2
ID_516474;2;2;36.49;R3;F2;M1
ID_516493;4;3;34.733333333;R2;F2;M1
ID_516557;3;2;28.24;R2;F2;M1
ID_516562;1;7;62.55;R3;F3;M2
ID_516712;3;2;51.5;R2;F2;M2
ID_516723;9;5;37.29;R1;F3;M1
ID_516803;10;1;92.49;R1;F1;M2
ID_517;5;2;77.75;R2;F2;M2
ID_517177;3;1;49.19;R2;F1;M1
ID_517272;3;2;28.29;R2;F2;M1
ID_517609;1;1;34.49;R3;F1;M1
ID_517640;3;1;68.49;R2;F1;M2
ID_517657;2;4;48.2425;R3;F3;M1
ID_518031;3;2;90;R2;F2;M2
ID_518146;4;1;56.49;R2;F1;M2
ID_518194;2;2;76.745;R3;F2;M2
ID_518354;12;1;35.49;R1;F1;M1
ID_518688;11;2;78.495;R1;F2;M2
ID_519248;1;4;101.9725;R3;F3;M3
ID_519337;2;2;81.475;R3;F2;M2
ID_519679;1;1;117.95;R3;F1;M3
ID_52024;4;1;59.6;R2;F1;M2
ID_520705;9;1;62.39;R1;F1;M2
ID_521281;1;7;38.382857143;R3;F3;M1
ID_521651;1;3;101.16333333;R3;F2;M3
ID_521921;2;5;37.294;R3;F3;M1
ID_522385;5;3;55.493333333;R2;F2;M2
ID_522480;2;6;39.616666667;R3;F3;M1
ID_522529;7;1;35.49;R1;F1;M1
ID_522855;1;4;91.7225;R3;F3;M2
ID_523194;1;1;21.49;R3;F1;M1
ID_523743;1;5;65.858;R3;F3;M2
ID_523817;1;3;113.99;R3;F2;M3
ID_523871;2;1;59.99;R3;F1;M2
ID_523909;1;4;80.755;R3;F3;M2
ID_524629;1;1;26.29;R3;F1;M1
ID_524796;4;1;31.1;R2;F1;M1
ID_524918;2;4;73.32;R3;F3;M2
ID_524928;9;1;114.49;R1;F1;M3
ID_525020;2;4;21.9175;R3;F3;M1
ID_525094;5;2;35.49;R2;F2;M1
ID_525583;1;4;45.74;R3;F3;M1
ID_525620;9;1;68.89;R1;F1;M2
ID_525716;4;2;165.2;R2;F2;M3
ID_525725;9;1;32.99;R1;F1;M1
ID_525805;12;1;37.7;R1;F1;M1
ID_525937;2;1;63.95;R3;F1;M2
ID_526057;1;3;94.656666667;R3;F2;M2
ID_526072;1;3;28.256666667;R3;F2;M1
ID_526108;1;8;9.7071428571;R3;F3;M1
ID_526165;1;4;60.055;R3;F3;M2
ID_526244;2;5;83.094;R3;F3;M2
ID_526718;1;8;57.73625;R3;F3;M2
ID_526726;1;2;49.79;R3;F2;M1
ID_527035;1;3;88.826666667;R3;F2;M2
ID_527210;11;1;92.49;R1;F1;M2
ID_527258;1;1;85;R3;F1;M2
ID_527358;2;1;73.45;R3;F1;M2
ID_527364;5;2;25.965;R2;F2;M1
ID_527677;4;1;40.44;R2;F1;M1
ID_527712;2;3;55.346666667;R3;F2;M2
ID_527715;6;3;52.56;R2;F2;M2
ID_5278;1;3;122.95666667;R3;F2;M3
ID_527834;6;1;70.69;R2;F1;M2
ID_527911;1;1;174;R3;F1;M3
ID_527928;2;1;20.49;R3;F1;M1
ID_527943;1;7;66.114285714;R3;F3;M2
ID_528133;2;4;416.4925;R3;F3;M3
ID_528335;1;8;33.15375;R3;F3;M1
ID_528464;1;4;90.3225;R3;F3;M2
ID_528537;4;1;29.49;R2;F1;M1
ID_529200;1;3;62.823333333;R3;F2;M2
ID_529599;4;1;75;R2;F1;M2
ID_529641;3;1;24.99;R2;F1;M1
ID_529842;2;3;151.73;R3;F2;M3
ID_530184;4;1;179;R2;F1;M3
ID_530186;1;2;63.405;R3;F2;M2
ID_530727;1;5;93.542;R3;F3;M2
ID_530746;1;3;193.4;R3;F2;M3
ID_5309;2;7;78.012857143;R3;F3;M2
ID_530938;2;2;134;R3;F2;M3
ID_530947;4;3;114.49333333;R2;F2;M3
ID_531068;1;1;28.99;R3;F1;M1
ID_531171;1;9;211.09666667;R3;F3;M3
ID_531315;9;2;123.445;R1;F2;M3
ID_531342;1;3;39.83;R3;F2;M1
ID_531440;6;1;27.49;R2;F1;M1
ID_531501;1;1;23.49;R3;F1;M1
ID_531655;12;1;135;R1;F1;M3
ID_531661;7;1;13.1;R1;F1;M1
ID_531962;1;8;100.07125;R3;F3;M3
ID_532065;7;5;58.252;R1;F3;M2
ID_532107;1;1;103.6;R3;F1;M3
ID_532129;1;2;329.49;R3;F2;M3
ID_532523;1;2;32.64;R3;F2;M1
ID_532587;3;2;284.245;R2;F2;M3
ID_532591;2;5;159.534;R3;F3;M3
ID_532631;3;2;349.695;R2;F2;M3
ID_532767;12;1;55.99;R1;F1;M2
ID_532994;10;2;40.5;R1;F2;M1
ID_533101;1;4;187.3475;R3;F3;M3
ID_533229;6;2;24.49;R2;F2;M1
ID_533236;3;1;14.49;R2;F1;M1
ID_533375;1;2;63.095;R3;F2;M2
ID_533395;1;2;72.99;R3;F2;M2
ID_533501;12;1;143.85;R1;F1;M3
ID_533557;9;1;37.5;R1;F1;M1
ID_533806;7;2;141.37;R1;F2;M3
ID_533832;3;2;186.99;R2;F2;M3
ID_533949;2;3;297.92666667;R3;F2;M3
ID_534003;1;3;33.433333333;R3;F2;M1
ID_534137;1;3;36.823333333;R3;F2;M1
ID_534313;1;1;128.99;R3;F1;M3
ID_534330;5;3;35.23;R2;F2;M1
ID_534363;7;1;31.99;R1;F1;M1
ID_534503;10;4;109.8975;R1;F3;M3
ID_534568;4;6;52.393333333;R2;F3;M2
ID_534573;4;4;67.62;R2;F3;M2
ID_534680;2;4;371.895;R3;F3;M3
ID_534707;2;2;31.345;R3;F2;M1
ID_534889;6;5;74.114;R2;F3;M2
ID_534956;5;7;28.595;R2;F3;M1
ID_535021;10;1;78.5;R1;F1;M2
ID_535042;4;1;63.49;R2;F1;M2
ID_535315;5;4;285.495;R2;F3;M3
ID_535321;1;8;142.945;R3;F3;M3
ID_535363;1;3;41.99;R3;F2;M1
ID_535382;2;5;46.338;R3;F3;M1
ID_535390;2;3;249.56333333;R3;F2;M3
ID_535486;1;2;125.79;R3;F2;M3
ID_535545;4;3;183.2;R2;F2;M3
ID_535550;2;2;194;R3;F2;M3
ID_535590;3;6;111.675;R2;F3;M3
ID_535641;5;1;27.94;R2;F1;M1
ID_535839;1;4;36.74;R3;F3;M1
ID_536204;6;1;13.5;R2;F1;M1
ID_536275;3;2;145.995;R2;F2;M3
ID_536334;9;2;25.74;R1;F2;M1
ID_536385;1;9;35.638888889;R3;F3;M1
ID_53640;1;3;237.19333333;R3;F2;M3
ID_536400;1;2;127.575;R3;F2;M3
ID_536420;11;1;35.7;R1;F1;M1
ID_536512;1;2;54.4;R3;F2;M2
ID_536528;2;4;53.5975;R3;F3;M2
ID_536651;9;1;25.5;R1;F1;M1
ID_536690;1;6;76.235;R3;F3;M2
ID_536725;7;2;81.89;R1;F2;M2
ID_536749;1;7;148.34142857;R3;F3;M3
ID_536750;9;1;509.99;R1;F1;M3
ID_536880;1;6;174.86333333;R3;F3;M3
ID_537001;7;4;92.565;R1;F3;M2
ID_537021;9;1;115.99;R1;F1;M3
ID_537063;1;3;54.793333333;R3;F2;M2
ID_537195;1;4;142.575;R3;F3;M3
ID_537236;2;2;38.095;R3;F2;M1
ID_537262;1;5;517.06;R3;F3;M3
ID_537423;4;3;23.693333333;R2;F2;M1
ID_537502;11;3;30.23;R1;F2;M1
ID_537517;10;2;142.6;R1;F2;M3
ID_537538;2;5;66.386;R3;F3;M2
ID_537578;1;1;120.95;R3;F1;M3
ID_537589;2;3;62.426666667;R3;F2;M2
ID_537610;4;2;123.925;R2;F2;M3
ID_537716;2;5;123.74;R3;F3;M3
ID_537746;3;1;220.49;R2;F1;M3
ID_537825;1;6;32.432;R3;F3;M1
ID_537939;1;3;147.73;R3;F2;M3
ID_537945;3;2;51.845;R2;F2;M2
ID_537950;10;1;105.49;R1;F1;M3
ID_537959;1;2;27.24;R3;F2;M1
ID_537963;1;5;54.632;R3;F3;M2
ID_538238;1;1;13.99;R3;F1;M1
ID_538272;1;6;39.013333333;R3;F3;M1
ID_538308;2;5;60.366;R3;F3;M2
ID_538315;1;4;62.4925;R3;F3;M2
ID_538383;1;3;83.7;R3;F2;M2
ID_538398;12;1;179.99;R1;F1;M3
ID_538451;9;2;39.395;R1;F2;M1
ID_538486;3;1;21.8;R2;F1;M1
ID_538487;1;3;72.403333333;R3;F2;M2
ID_538530;4;3;106.49666667;R2;F2;M3
ID_538612;1;3;200.32666667;R3;F2;M3
ID_538657;7;3;27.345;R1;F2;M1
ID_538721;4;1;96.99;R2;F1;M2
ID_538724;4;1;229;R2;F1;M3
ID_538728;1;2;317.595;R3;F2;M3
ID_538787;5;5;144.892;R2;F3;M3
ID_538853;2;2;66.095;R3;F2;M2
ID_538876;1;10;192.747;R3;F3;M3
ID_538953;1;2;29.74;R3;F2;M1
ID_538974;1;1;192.99;R3;F1;M3
ID_539037;5;2;247.99;R2;F2;M3
ID_539044;1;4;286.9675;R3;F3;M3
ID_539051;2;1;174.49;R3;F1;M3
ID_539090;12;1;81.99;R1;F1;M2
ID_539098;1;2;80.99;R3;F2;M2
ID_539099;2;2;212.49;R3;F2;M3
ID_539160;1;1;39;R3;F1;M1
ID_539174;1;3;43.826666667;R3;F2;M1
ID_539189;2;4;49.0975;R3;F3;M1
ID_539199;1;4;564.075;R3;F3;M3
ID_539212;2;3;136.76333333;R3;F2;M3
ID_539234;1;1;126;R3;F1;M3
ID_539273;1;3;66.233333333;R3;F2;M2
ID_539301;2;4;20.1;R3;F3;M1
ID_539305;3;1;50.99;R2;F1;M2
ID_539315;2;3;159.82333333;R3;F2;M3
ID_539329;3;1;124.99;R2;F1;M3
ID_539384;4;5;182.4;R2;F3;M3
ID_539402;1;6;109.195;R3;F3;M3
ID_539407;1;6;38.763333333;R3;F3;M1
ID_539413;1;1;39.49;R3;F1;M1
ID_539544;1;1;134;R3;F1;M3
ID_539621;2;5;40.012;R3;F3;M1
ID_539679;2;4;61.415;R3;F3;M2
ID_539681;1;2;122.495;R3;F2;M3
ID_539686;2;1;88;R3;F1;M2
ID_539699;2;2;170.095;R3;F2;M3
ID_539702;1;3;146.71333333;R3;F2;M3
ID_539715;1;5;77.534;R3;F3;M2
ID_539718;2;3;31.393333333;R3;F2;M1
ID_539736;1;1;44.19;R3;F1;M1
ID_539790;1;6;48.274;R3;F3;M1
ID_539848;1;1;15.99;R3;F1;M1
ID_539863;2;1;37.49;R3;F1;M1
ID_539865;7;2;32.5;R1;F2;M1
ID_539872;1;6;22.116666667;R3;F3;M1
ID_539881;1;5;31.354;R3;F3;M1
ID_539932;1;1;126.8;R3;F1;M3
ID_539952;1;3;27.45;R3;F2;M1
ID_539969;1;1;38.59;R3;F1;M1
ID_539987;9;2;42.345;R1;F2;M1
ID_539990;2;4;35.3925;R3;F3;M1
ID_540050;2;1;63;R3;F1;M2
ID_540057;1;1;43.49;R3;F1;M1
ID_540144;4;4;89.375;R2;F3;M2
ID_540148;1;2;61.8;R3;F2;M2
ID_540163;5;1;35;R2;F1;M1
ID_540191;3;1;48.6;R2;F1;M1
ID_540206;1;5;42.688;R3;F3;M1
ID_540242;1;2;174.04;R3;F2;M3
ID_540312;7;1;166.5;R1;F1;M3
ID_540340;1;1;49.99;R3;F1;M1
ID_540447;1;1;123.99;R3;F1;M3
ID_540464;1;3;126.82666667;R3;F2;M3
ID_540602;4;1;11.82;R2;F1;M1
ID_540645;4;1;290;R2;F1;M3
ID_540660;2;4;31.575;R3;F3;M1
ID_540692;2;4;64.67;R3;F3;M2
ID_540695;3;1;285.49;R2;F1;M3
ID_540854;3;1;24.99;R2;F1;M1
ID_540876;2;1;115.99;R3;F1;M3
ID_540916;1;11;92.99;R3;F3;M2
ID_541013;2;1;106.99;R3;F1;M3
ID_541085;7;3;24.14;R1;F2;M1
ID_541190;1;3;32.8;R3;F2;M1
ID_541216;2;2;130.22;R3;F2;M3
ID_541237;3;3;38.49;R2;F2;M1
ID_541366;2;2;87.975;R3;F2;M2
ID_541538;2;10;106.382;R3;F3;M3
ID_541565;2;1;20.09;R3;F1;M1
ID_541859;10;1;60;R1;F1;M2
ID_542032;6;2;221.495;R2;F2;M3
ID_542034;7;1;71.49;R1;F1;M2
ID_542419;1;4;51.89;R3;F3;M2
ID_542655;3;2;120.49;R2;F2;M3
ID_542672;2;1;104.99;R3;F1;M3
ID_542785;2;4;46.1175;R3;F3;M1
ID_542818;1;11;125.48909091;R3;F3;M3
ID_542855;2;5;78.578;R3;F3;M2
ID_542896;2;3;53.656666667;R3;F2;M2
ID_542917;12;1;62.99;R1;F1;M2
ID_543232;2;1;101.2;R3;F1;M3
ID_543381;2;6;228.09666667;R3;F3;M3
ID_5435;2;2;30.05;R3;F2;M1
ID_543565;2;1;59.99;R3;F1;M2
ID_54372;9;1;35.8;R1;F1;M1
ID_543735;10;2;49.045;R1;F2;M1
ID_543790;5;1;13.2;R2;F1;M1
ID_543799;2;1;49.99;R3;F1;M1
ID_543808;2;8;105.11875;R3;F3;M3
ID_543820;2;1;32.99;R3;F1;M1
ID_544025;2;1;66;R3;F1;M2
ID_544031;2;3;92.573333333;R3;F2;M2
ID_544058;3;1;12.99;R2;F1;M1
ID_544078;2;2;67.4;R3;F2;M2
ID_544198;2;2;38.8;R3;F2;M1
ID_544399;4;6;48.758333333;R2;F3;M1
ID_54453;3;2;34.6;R2;F2;M1
ID_544565;2;1;35.8;R3;F1;M1
ID_5447;5;1;31.8;R2;F1;M1
ID_545;12;1;129.49;R1;F1;M3
ID_546007;2;8;174.3075;R3;F3;M3
ID_548571;4;1;13.1;R2;F1;M1
ID_549184;2;1;54.99;R3;F1;M2
ID_550395;10;1;57.99;R1;F1;M2
ID_550616;11;1;30.49;R1;F1;M1
ID_550876;4;2;433;R2;F2;M3
ID_55232;3;3;64.913333333;R2;F2;M2
ID_55239;1;10;66.572;R3;F3;M2
ID_552463;3;1;29.49;R2;F1;M1
ID_55313;2;4;59.74;R3;F3;M2
ID_55415;2;8;165.69125;R3;F3;M3
ID_554268;5;1;32.7;R2;F1;M1
ID_55443;10;1;66.5;R1;F1;M2
ID_556001;9;1;32.99;R1;F1;M1
ID_55664;1;1;58.8;R3;F1;M2
ID_556645;2;1;34.3;R3;F1;M1
ID_55697;2;2;76.145;R3;F2;M2
ID_55705;3;3;53.496666667;R2;F2;M2
ID_55714;2;1;563.19;R3;F1;M3
ID_557510;2;1;45.8;R3;F1;M1
ID_55783;6;2;179.05;R2;F2;M3
ID_559376;12;1;118.49;R1;F1;M3
ID_56267;1;5;119.18;R3;F3;M3
ID_56284;11;1;103.6;R1;F1;M3
ID_5635;1;9;74.287777778;R3;F3;M2
ID_56524;6;3;63.826666667;R2;F2;M2
ID_5656;11;2;192.89;R1;F2;M3
ID_56568;2;3;64.933333333;R3;F2;M2
ID_56578;7;1;69.5;R1;F1;M2
ID_56620;1;1;83.4;R3;F1;M2
ID_56646;4;2;42.24;R2;F2;M1
ID_5667;10;1;66.29;R1;F1;M2
ID_567356;6;1;35.99;R2;F1;M1
ID_568;7;2;83.495;R1;F2;M2
ID_568929;11;1;56.5;R1;F1;M2
ID_569046;3;1;33.99;R2;F1;M1
ID_569240;5;1;39.99;R2;F1;M1
ID_572124;2;2;285.245;R3;F2;M3
ID_57563;7;5;21.95;R1;F3;M1
ID_57578;4;2;73.895;R2;F2;M2
ID_57613;2;1;277.99;R3;F1;M3
ID_57630;11;1;59.99;R1;F1;M2
ID_57676;2;1;32.5;R3;F1;M1
ID_57686;3;5;359.058;R2;F3;M3
ID_57691;9;2;33.54;R1;F2;M1
ID_57800;1;4;72.495;R3;F3;M2
ID_57847;5;1;123.49;R2;F1;M3
ID_57904;10;1;42;R1;F1;M1
ID_579508;2;5;36.14;R3;F3;M1
ID_5798;10;1;40.5;R1;F1;M1
ID_5799;1;2;130.55;R3;F2;M3
ID_5804;2;4;141.8475;R3;F3;M3
ID_58057;1;4;37.1;R3;F3;M1
ID_580607;2;2;34.295;R3;F2;M1
ID_58138;7;3;22.726666667;R1;F2;M1
ID_582267;10;1;99;R1;F1;M2
ID_583479;3;1;63.99;R2;F1;M2
ID_58405;1;4;33.2975;R3;F3;M1
ID_5844;6;2;183.75;R2;F2;M3
ID_585042;4;2;49.995;R2;F2;M1
ID_58537;1;1;17.3;R3;F1;M1
ID_58544;4;3;160.33;R2;F2;M3
ID_58563;1;4;72.965;R3;F3;M2
ID_58589;5;3;173.96666667;R2;F2;M3
ID_587481;9;1;739;R1;F1;M3
ID_58809;5;3;210.16333333;R2;F2;M3
ID_58810;5;2;26.095;R2;F2;M1
ID_588748;2;1;26.3;R3;F1;M1
ID_58953;7;1;147.99;R1;F1;M3
ID_591104;6;3;167.23;R2;F2;M3
ID_591353;6;6;248.59666667;R2;F3;M3
ID_591533;2;5;88.234;R3;F3;M2
ID_591560;2;5;90.792;R3;F3;M2
ID_591593;3;2;104.795;R2;F2;M3
ID_591676;5;1;140.8;R2;F1;M3
ID_591867;4;3;25.76;R2;F2;M1
ID_591970;2;1;36;R3;F1;M1
ID_592055;2;1;12.5;R3;F1;M1
ID_592125;2;1;149.99;R3;F1;M3
ID_592131;2;5;25.268;R3;F3;M1
ID_592132;11;2;174.995;R1;F2;M3
ID_592150;1;3;205.82333333;R3;F2;M3
ID_592231;2;1;79;R3;F1;M2
ID_592240;4;2;99.49;R2;F2;M2
ID_592373;3;1;108.49;R2;F1;M3
ID_592417;6;2;27.74;R2;F2;M1
ID_592467;3;2;49.49;R2;F2;M1
ID_592481;3;2;169.49;R2;F2;M3
ID_592658;11;2;37.095;R1;F2;M1
ID_592662;3;1;51.8;R2;F1;M2
ID_592663;10;1;20.5;R1;F1;M1
ID_592679;1;2;141.24;R3;F2;M3
ID_592683;3;4;57.32;R2;F3;M2
ID_592734;4;1;59.5;R2;F1;M2
ID_592737;3;1;300.49;R2;F1;M3
ID_592841;1;2;98.99;R3;F2;M2
ID_592879;3;1;37.49;R2;F1;M1
ID_592923;1;13;57.219230769;R3;F3;M2
ID_593067;2;1;427.99;R3;F1;M3
ID_593075;4;5;165.298;R2;F3;M3
ID_593219;3;3;275.32333333;R2;F2;M3
ID_593312;3;1;43.99;R2;F1;M1
ID_593368;3;1;49.99;R2;F1;M1
ID_593420;1;1;79.99;R3;F1;M2
ID_593746;3;3;65.663333333;R2;F2;M2
ID_593752;5;3;201.16;R2;F2;M3
ID_593765;5;1;666.99;R2;F1;M3
ID_593774;3;1;89.2;R2;F1;M2
ID_593833;3;2;167.745;R2;F2;M3
ID_593834;4;4;90.29;R2;F3;M2
ID_593884;7;2;17.95;R1;F2;M1
ID_593975;9;5;32.2;R1;F3;M1
ID_594020;3;2;105.99;R2;F2;M3
ID_594101;1;4;74.2725;R3;F3;M2
ID_594139;3;1;68;R2;F1;M2
ID_594159;3;1;139.49;R2;F1;M3
ID_594186;3;3;104.33333333;R2;F2;M3
ID_594205;12;1;215.95;R1;F1;M3
ID_594210;3;3;92.663333333;R2;F2;M2
ID_594297;1;1;96.99;R3;F1;M2
ID_594324;9;3;254.9;R1;F2;M3
ID_594336;3;1;174.49;R2;F1;M3
ID_594341;9;1;59.99;R1;F1;M2
ID_594347;1;11;65.492;R3;F3;M2
ID_594354;3;2;120.645;R2;F2;M3
ID_594364;9;1;41.99;R1;F1;M1
ID_594551;4;1;104;R2;F1;M3
ID_594606;1;5;153.078;R3;F3;M3
ID_594651;4;4;81.68;R2;F3;M2
ID_594662;5;1;18.99;R2;F1;M1
ID_594765;6;2;72.74;R2;F2;M2
ID_594786;5;4;82.5425;R2;F3;M2
ID_594845;1;1;79.15;R3;F1;M2
ID_594847;4;1;87.49;R2;F1;M2
ID_594849;4;3;90.9;R2;F2;M2
ID_594911;1;1;60.49;R3;F1;M2
ID_594971;4;2;14.84;R2;F2;M1
ID_594985;12;1;51.2;R1;F1;M2
ID_594994;4;1;118.99;R2;F1;M3
ID_595015;4;3;194.46333333;R2;F2;M3
ID_595065;4;1;9.99;R2;F1;M1
ID_595107;7;1;45.49;R1;F1;M1
ID_595112;4;1;94.49;R2;F1;M2
ID_595173;4;1;104.49;R2;F1;M3
ID_595236;7;1;8.49;R1;F1;M1
ID_595287;5;1;81;R2;F1;M2
ID_595290;12;1;47.6;R1;F1;M1
ID_595346;5;3;106.16666667;R2;F2;M3
ID_595368;4;1;104.49;R2;F1;M3
ID_595391;4;1;114.49;R2;F1;M3
ID_59547;2;2;42.995;R3;F2;M1
ID_595497;4;11;41.716363636;R2;F3;M1
ID_595613;5;3;50.873333333;R2;F2;M2
ID_595626;6;2;40.75;R2;F2;M1
ID_595683;4;2;33.24;R2;F2;M1
ID_595755;2;8;161.87125;R3;F3;M3
ID_595779;9;7;90.16;R1;F3;M2
ID_595959;4;3;82.493333333;R2;F2;M2
ID_596050;2;3;40.76;R3;F2;M1
ID_596070;5;1;16.7;R2;F1;M1
ID_596072;3;4;165.09;R2;F3;M3
ID_596105;1;1;60.49;R3;F1;M2
ID_596174;1;12;49.1;R3;F3;M1
ID_596212;1;4;97.195;R3;F3;M2
ID_596231;2;1;34.6;R3;F1;M1
ID_596238;1;1;34.99;R3;F1;M1
ID_596241;2;4;156.42;R3;F3;M3
ID_596274;5;1;103;R2;F1;M3
ID_596302;12;1;38.8;R1;F1;M1
ID_596310;3;7;155.77714286;R2;F3;M3
ID_596394;3;4;82.7925;R2;F3;M2
ID_596416;5;2;57;R2;F2;M2
ID_596650;4;4;69.365;R2;F3;M2
ID_596670;5;1;443.6;R2;F1;M3
ID_596724;12;1;73.6;R1;F1;M2
ID_596831;5;1;32.49;R2;F1;M1
ID_596855;1;2;55.74;R3;F2;M2
ID_597076;5;7;231.59714286;R2;F3;M3
ID_597157;3;4;205.245;R2;F3;M3
ID_597158;5;2;55.74;R2;F2;M2
ID_597212;5;1;56.8;R2;F1;M2
ID_597218;5;1;20.8;R2;F1;M1
ID_597221;5;10;101.65333333;R2;F3;M3
ID_597296;5;1;101.49;R2;F1;M3
ID_597372;5;1;177.99;R2;F1;M3
ID_597399;5;1;71.2;R2;F1;M2
ID_597446;12;1;92;R1;F1;M2
ID_597527;5;1;189.99;R2;F1;M3
ID_597566;6;5;130.614;R2;F3;M3
ID_597605;6;2;81.99;R2;F2;M2
ID_597671;11;1;53;R1;F1;M2
ID_597672;1;5;182.572;R3;F3;M3
ID_597719;5;5;123.402;R2;F3;M3
ID_597727;7;1;17.8;R1;F1;M1
ID_597747;5;3;279.32666667;R2;F2;M3
ID_597749;5;1;32.99;R2;F1;M1
ID_597782;5;5;74.212;R2;F3;M2
ID_597820;1;2;161.295;R3;F2;M3
ID_597907;2;4;76.3425;R3;F3;M2
ID_598027;2;6;50.376666667;R3;F3;M2
ID_598057;6;2;132.245;R2;F2;M3
ID_598104;2;2;222.245;R3;F2;M3
ID_598187;11;2;82.72;R1;F2;M2
ID_598221;7;2;89.44;R1;F2;M2
ID_598247;2;2;53.49;R3;F2;M2
ID_598250;6;7;52.191428571;R2;F3;M2
ID_598252;6;1;60.49;R2;F1;M2
ID_598260;6;2;52.99;R2;F2;M2
ID_598299;4;3;74.23;R2;F2;M2
ID_598352;6;1;1204.99;R2;F1;M3
ID_598393;3;2;363.75;R2;F2;M3
ID_598447;10;2;234.49;R1;F2;M3
ID_598457;1;4;60.74;R3;F3;M2
ID_598527;6;1;467.99;R2;F1;M3
ID_598550;6;2;134.24;R2;F2;M3
ID_598561;6;1;594.6;R2;F1;M3
ID_598570;6;2;268.195;R2;F2;M3
ID_598698;1;1;36.49;R3;F1;M1
ID_598773;6;2;441.995;R2;F2;M3
ID_598901;1;3;115.32333333;R3;F2;M3
ID_59894;1;3;26.063333333;R3;F2;M1
ID_599068;2;2;40.595;R3;F2;M1
ID_599098;6;2;94.395;R2;F2;M2
ID_599114;6;1;83.5;R2;F1;M2
ID_599133;9;1;609;R1;F1;M3
ID_599231;7;3;67.063333333;R1;F2;M2
ID_599346;6;1;2004;R2;F1;M3
ID_599401;3;3;75.656666667;R2;F2;M2
ID_599471;6;4;307.47;R2;F3;M3
ID_599496;1;1;63;R3;F1;M2
ID_599524;4;2;65.12;R2;F2;M2
ID_599614;1;1;28.49;R3;F1;M1
ID_599636;6;2;102.5;R2;F2;M3
ID_599637;6;2;58.49;R2;F2;M2
ID_599653;1;2;48.35;R3;F2;M1
ID_599684;4;4;132.095;R2;F3;M3
ID_599772;6;4;44.5425;R2;F3;M1
ID_599995;12;1;75;R1;F1;M2
ID_600045;9;3;17.99;R1;F2;M1
ID_600113;2;3;87.923333333;R3;F2;M2
ID_600239;1;5;103.198;R3;F3;M3
ID_600304;2;9;72.021111111;R3;F3;M2
ID_600384;6;4;68.815;R2;F3;M2
ID_600494;11;1;29.49;R1;F1;M1
ID_600512;7;1;10.99;R1;F1;M1
ID_600611;7;1;362;R1;F1;M3
ID_600719;7;2;28.74;R1;F2;M1
ID_600724;7;2;148.995;R1;F2;M3
ID_600738;1;4;44.1925;R3;F3;M1
ID_600770;7;1;379.99;R1;F1;M3
ID_600788;7;3;77.993333333;R1;F2;M2
ID_600826;7;1;760;R1;F1;M3
ID_600858;3;5;257.754;R2;F3;M3
ID_600911;6;3;108.83;R2;F2;M3
ID_600953;11;1;22.99;R1;F1;M1
ID_601113;1;4;50.8325;R3;F3;M2
ID_601322;1;1;48.89;R3;F1;M1
ID_601354;1;5;119.814;R3;F3;M3
ID_601395;12;1;37.7;R1;F1;M1
ID_601632;1;1;44.49;R3;F1;M1
ID_601764;12;1;28.99;R1;F1;M1
ID_601825;7;1;159.99;R1;F1;M3
ID_601883;7;1;9.7;R1;F1;M1
ID_602067;1;5;28.56;R3;F3;M1
ID_602091;9;1;63.49;R1;F1;M2
ID_602126;1;4;55.575;R3;F3;M2
ID_602273;12;1;35.8;R1;F1;M1
ID_602409;10;1;112;R1;F1;M3
ID_602507;11;1;41.99;R1;F1;M1
ID_602830;9;1;39.2;R1;F1;M1
ID_603046;7;1;35.9;R1;F1;M1
ID_603064;9;1;504;R1;F1;M3
ID_603217;5;3;89.5;R2;F2;M2
ID_603238;7;1;100.99;R1;F1;M3
ID_603240;1;2;313.45;R3;F2;M3
ID_603242;7;8;86.68;R1;F3;M2
ID_603322;7;2;105.115;R1;F2;M3
ID_603504;7;1;188.69;R1;F1;M3
ID_603516;7;2;49.175;R1;F2;M1
ID_603678;12;1;16.99;R1;F1;M1
ID_603715;7;3;608.66333333;R1;F2;M3
